Date,Revenue,COGS,year,month,day,day_of_week,day_of_year,week_of_year,quarter,season,month_sin,month_cos,dow_sin,dow_cos,days_to_tet,days_since_tet,is_tet_week,days_since_payday,rev_lag_548,rev_lag_728,rev_lag_1092,rev_rmean_from728_7,rev_rstd_from728_7,rev_rmean_from728_30,rev_rstd_from728_30,season_avg_orders,season_avg_traffic,season_avg_bounce,dlinear_pred,log_revenue
2019-04-24,6020945.99,4856675.57,2019,4,24,2,114,17,2,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,365,78,0,9,3915143.5,11677117.94,16379722.53,7577103.049999999,2129418.7377345962,7781690.794333333,3945338.9597235844,292.4651162790698,37030.09302325582,0.00457860465116279,15.99672532255632,15.610755112222476
2019-04-25,4244369.27,3305396.09,2019,4,25,3,115,17,2,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,365,79,0,10,3172297.01,10910842.34,17388183.19,8101443.37,2459081.967705032,7894447.177666667,3985971.834658795,238.27906976744185,37122.53488372093,0.0045258139534883725,15.846069208896942,15.261104020433432
2019-04-26,3983588.88,3067018.69,2019,4,26,4,116,17,2,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,365,80,0,11,6656072.71,8873238.46,16966030.5,8580995.805714285,2182726.9487091014,7895561.434333334,3986249.8812561906,214.0,36783.651162790695,0.004294418604651163,15.802552040475998,15.19769395062069
2019-04-27,4765470.57,3742260.25,2019,4,27,5,117,17,2,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,365,81,0,12,5244501.34,13969061.08,12874790.56,9818330.737142857,2455798.8465240095,7777328.842999999,3735800.24112834,229.25581395348837,36797.976744186046,0.004536976744186046,15.871992523652795,15.376907055546198
2019-04-28,5579108.13,4391470.92,2019,4,28,6,118,17,2,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,365,82,0,13,3452345.34,12763691.95,11553720.73,10508351.382857144,2515801.1635218426,7650896.507,3484138.7970973044,229.33333333333334,36906.642857142855,0.004301666666666666,16.135425919163836,15.534539667489554
2019-04-29,9634257.78,7639657.66,2019,4,29,0,119,18,2,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,365,83,0,14,3658997.27,10437173.89,8891959.72,10988643.334285716,2023974.1931441624,7471843.783000001,3174729.7019734676,250.97674418604652,37783.06976744186,0.0046853488372093025,16.373891141292823,16.080835926928426
2019-04-30,8059929.99,6487250.52,2019,4,30,1,120,18,2,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,365,84,0,14,7644126.36,10668293.77,6609488.85,11328488.49,1662676.2998739744,7335785.653666667,2930094.6427824446,279.74418604651163,35969.767441860466,0.004571162790697675,16.57186848055707,15.902415552411417
2019-05-01,8442603.96,6897673.92,2019,5,1,2,121,18,2,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,365,85,0,0,7135440.35,11066087.91,6041365.35,11241198.485714287,1657353.7957647678,7305091.1280000005,2884154.0277668806,287.95454545454544,34263.318181818184,0.004493863636363636,16.52583913385433,15.948801463500972
2019-05-02,7808399.68,6038961.99,2019,5,2,3,122,18,2,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,365,86,0,1,7280919.6,5096072.55,6026491.95,10410517.087142857,2866593.3936545784,7347540.513666666,2840166.863161743,296.8863636363636,34357.27272727273,0.004488409090909091,16.187673502594887,15.870710722356774
2019-05-03,4022286.5,3234443.01,2019,5,3,4,123,18,2,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,365,87,0,2,7083914.55,5663567.39,5884185.84,9951992.648571428,3366569.4539998276,7382017.594333334,2812171.302595105,238.62222222222223,33855.77777777778,0.004434444444444445,15.763909200682257,15.207361328609855
2019-05-04,2045383.76,1603260.81,2019,5,4,5,124,18,2,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,365,88,0,3,5199936.08,3743378.15,5016235.82,8491180.801428571,3546711.993087144,7373739.251666667,2822840.927019221,200.02272727272728,35344.36363636364,0.004533863636363636,15.39937997038347,14.531096476460934
2019-05-05,2460393.45,1889099.54,2019,5,5,6,125,18,2,2,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,365,89,0,4,1577128.76,4893557.72,4730903.12,7366875.911428572,3196745.889522245,7422559.292,2764323.099405587,200.8,35016.955555555556,0.004554444444444444,15.275702511307097,14.715832240583032
2019-05-06,3089088.99,2546015.45,2019,5,6,0,126,19,2,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,365,90,0,5,1931786.56,5867384.27,7307039.01,6714048.822857142,2919862.118478372,7501070.066333333,2681640.248564281,207.4318181818182,34860.295454545456,0.004604545454545455,15.324273753340227,14.943387103881689
2019-05-07,3216799.62,2460959.9,2019,5,7,1,127,19,2,2,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,365,91,0,6,2523519.9,6383091.75,6636687.87,6101877.105714285,2345341.792743365,7540662.154666666,2655060.5315983165,238.8181818181818,34487.75,0.004403636363636363,15.484296250517351,14.983897827303307
2019-05-08,3179618.97,2549583.11,2019,5,8,2,128,19,2,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,365,92,0,7,3018330.58,7501996.22,8452886.26,5592721.149999999,1190660.5213674377,7625523.800333333,2609906.703936796,287.95454545454544,34263.318181818184,0.004493863636363636,15.618463516235352,14.972272241325605
2019-05-09,3478743.01,2820877.92,2019,5,9,3,129,19,2,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,365,93,0,8,4095990.43,10239562.28,10736290.28,6327505.397142856,2084592.3777999743,7753479.3379999995,2641701.925268181,296.8863636363636,34357.27272727273,0.004488409090909091,15.664835741920193,15.062181869937895
2019-05-10,3379956.2,2669556.82,2019,5,10,4,130,19,2,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,365,94,0,9,4277782.67,8320439.9,9817523.43,6707058.612857142,2183105.663953943,7819287.617,2630000.302961648,238.62222222222223,33855.77777777778,0.004434444444444445,15.566003950842976,15.033373604657136
2019-05-11,3223254.17,2537597.46,2019,5,11,5,131,19,2,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,365,95,0,10,2792998.33,7357524.23,7446413.22,7223365.195714286,1749733.2301705922,7861848.447666666,2611158.6779983584,200.02272727272728,35344.36363636364,0.004533863636363636,15.539412166080336,14.985902329242945
2019-05-12,3692378.28,2866716.95,2019,5,12,6,132,19,2,2,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,365,96,0,11,3541249.75,6662133.39,6413929.56,7476018.862857142,1461137.6502452518,7915704.551,2567382.7720362637,200.8,35016.955555555556,0.004554444444444444,15.621887753479673,15.12178159955601
2019-05-13,4792349.11,3788342.27,2019,5,13,0,133,20,2,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,365,97,0,12,2921904.65,7541584.53,7701732.93,7715190.328571429,1279694.759898695,7996465.128666666,2513917.219194065,207.4318181818182,34860.295454545456,0.004604545454545455,15.749826093659784,15.382531477460825
2019-05-14,4862166.63,3833993.27,2019,5,14,1,134,20,2,2,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,365,98,0,13,3084484.33,6978902.38,8631034.09,7800306.132857143,1193219.2094133517,8044065.869,2479294.8594785156,238.8181818181818,34487.75,0.004403636363636363,15.919056232828293,15.396994910845109
2019-05-15,5013097.75,3959824.14,2019,5,15,2,135,20,2,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,365,99,0,0,3746234.93,7526190.32,8416389.92,7803762.432857143,1192245.748084947,8072970.702666666,2467618.113443097,287.95454545454544,34263.318181818184,0.004493863636363636,16.032879557922808,15.427564794834785
2019-05-16,4763396.54,3739102.59,2019,5,16,3,136,20,2,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,365,100,0,1,4154076.39,10554187.11,11212790.37,7848708.837142857,1300402.0722740288,8156215.484,2508834.867851266,296.8863636363636,34357.27272727273,0.004488409090909091,15.98797089514071,15.376471740503288
2019-05-17,4890006.38,3947766.75,2019,5,17,4,137,20,2,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,365,365,0,2,3854132.18,8723026.23,10058131.11,7906221.17,1333230.4330848074,8159356.9723333325,2509505.9210685557,238.62222222222223,33855.77777777778,0.004434444444444445,15.843267155389716,15.40270437065237
2019-05-18,4212074.41,3390993.32,2019,5,18,5,138,20,2,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,365,365,0,3,3066706.38,6210104.92,7447083.47,7742304.125714285,1474939.58892775,8125011.799666667,2529486.818905223,200.02272727272728,35344.36363636364,0.004533863636363636,15.790391022271484,15.253466055684472
2019-05-19,3110577.15,2404869.12,2019,5,19,6,139,20,2,2,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,365,365,0,4,2781968.82,7924193.43,7687940.04,7922598.417142856,1395913.883804325,8205272.533666667,2481607.3296303097,200.8,35016.955555555556,0.004554444444444444,15.757916116366422,14.950319167199636
2019-05-20,4833855.83,3883813.76,2019,5,20,0,140,21,2,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,365,365,0,5,2774765.8,7701304.95,8645211.05,7945415.62,1389940.5424433853,8285058.8133333335,2423022.1255620616,207.4318181818182,34860.295454545456,0.004604545454545455,15.828881077522778,15.391155222512799
2019-05-21,4376980.41,3545197.6,2019,5,21,1,141,21,2,2,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,365,365,0,6,3132539.58,8875094.41,8183351.87,8216300.1957142865,1354505.6850580878,8316443.712666666,2424409.503672804,238.8181818181818,34487.75,0.004403636363636363,15.914613412244476,15.291869868962733
2019-05-22,5873623.7,4676076.56,2019,5,22,2,142,21,2,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,365,365,0,7,2995966.89,9809118.2,9916196.12,8542432.75,1433201.2163098347,8407576.645,2427522.8144507445,287.95454545454544,34263.318181818184,0.004493863636363636,16.013505425766436,15.585982496973289
2019-05-23,5059289.39,4065945.82,2019,5,23,3,143,21,2,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,365,365,0,8,2297213.47,12997641.6,12748857.56,8891497.677142857,2132025.656005829,8564518.775666665,2567763.9793121316,296.8863636363636,34357.27272727273,0.004488409090909091,15.958084504969799,15.436736792298786
2019-05-24,4257574.66,3427856.53,2019,5,24,4,144,21,2,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,365,365,0,9,2248567.69,10924584.92,10645860.16,9206006.061428573,2261483.7617983785,8539434.341666667,2539832.3697948917,238.62222222222223,33855.77777777778,0.004434444444444445,15.815059519162142,15.264210462353445
2019-05-25,2703860.17,2041659.91,2019,5,25,5,145,21,2,2,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,365,365,0,10,1749357.29,6842735.97,7818417.53,9296381.925714286,2130661.0917418934,8403830.796,2517355.3812861242,200.02272727272728,35344.36363636364,0.004533863636363636,15.692869158556862,14.810191372371301
2019-05-26,3290638.14,2614660.18,2019,5,26,6,146,21,2,2,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,365,365,0,11,1620958.87,6133951.19,6277386.71,9040633.034285715,2411725.335015291,8312521.220333333,2549219.975813264,200.8,35016.955555555556,0.004554444444444444,15.738323725052993,15.006592371351276
2019-05-27,3692587.25,3103910.35,2019,5,27,0,147,22,2,2,0.49999999999999994,-0.8660254037844387,0.0,1.0,365,365,0,12,2674533.14,7513494.18,15902645.06,9013802.924285714,2430083.295164388,8097335.657000001,2317177.298104308,207.4318181818182,34860.295454545456,0.004604545454545455,15.790181281792856,15.121838192898961
2019-05-28,4649913.83,3737938.55,2019,5,28,1,148,22,2,2,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,365,365,0,13,2940959.43,15437626.24,15273734.62,9951307.471428571,3428451.823510782,8186466.799999999,2543257.9042931143,238.8181818181818,34487.75,0.004403636363636363,15.95755733538718,15.352359461266765
2019-05-29,6694197.08,5100391.64,2019,5,29,2,149,22,2,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,365,365,0,14,3888410.38,17314841.86,15027967.48,11023553.70857143,4409821.016551237,8415722.399,3018685.870772253,287.95454545454544,34263.318181818184,0.004493863636363636,16.15758758391777,15.716751750993833
2019-05-30,10560540.55,8440357.87,2019,5,30,3,150,22,2,2,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,365,365,0,14,5847881.51,17639270.88,15450407.81,11686643.605714286,5057535.658063475,8648088.302666666,3437327.6438791845,296.8863636363636,34357.27272727273,0.004488409090909091,16.402064869873715,16.172635118071394
2019-05-31,8767512.49,6975728.64,2019,5,31,4,151,22,2,2,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,365,365,0,14,4871438.96,17528852.88,14905219.23,12630110.457142856,5489258.745668169,8863513.801666666,3779575.0154193225,238.62222222222223,33855.77777777778,0.004434444444444445,16.408364452584816,15.986563799632298
2019-06-01,8443797.15,6772402.64,2019,6,1,5,152,22,2,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,365,365,0,0,4264134.96,15308256.14,3543917.94,13839470.481428573,4902935.661879161,9203919.921333333,3886915.4158616625,227.93023255813952,35914.13953488372,0.0043472093023255816,16.351758017157117,15.948942783117023
2019-06-02,7455195.67,6102711.18,2019,6,2,6,153,22,2,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,365,365,0,1,2565213.32,4982217.86,5281645.29,13674937.14857143,5214068.573788877,9181208.270333333,3910236.0354174646,224.37209302325581,35795.83720930233,0.004472558139534883,16.229791630793663,15.824421886785386
2019-06-03,6200836.36,4928192.22,2019,6,3,0,154,23,2,2,1.2246467991473532e-16,-1.0,0.0,1.0,365,365,0,2,2798541.49,6879970.92,5164395.26,13584433.825714286,5342750.808110108,9285761.362666667,3800209.5503887604,237.34883720930233,36469.767441860466,0.004553023255813954,16.0850808516036,15.640194898960317
2019-06-04,3657388.71,2889750.29,2019,6,4,1,155,23,2,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,365,365,0,3,1410398.63,5342823.74,6484605.21,12142319.182857143,6071818.362510907,9300736.896666668,3783151.224511399,252.06976744186048,35990.232558139534,0.004676279069767442,15.800654564460698,15.112260256944658
2019-06-05,3116184.22,2354873.53,2019,6,5,2,156,23,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,365,365,0,4,1209471.35,7640608.49,8622987.0,10760285.844285714,5792842.77705565,9359844.370666666,3741279.8275882476,275.6279069767442,36246.11627906977,0.004635581395348838,15.636254390660863,14.952120125797979
2019-06-06,3413543.4,2707745.48,2019,6,6,3,157,23,2,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,365,365,0,5,1723297.16,7229728.05,6719422.7,9273208.297142858,5016751.446185248,9388065.580666665,3721190.549084843,241.2093023255814,36389.79069767442,0.004597209302325581,15.487889599626081,15.043261722933263
2019-06-07,2810118.57,2267280.87,2019,6,7,4,158,23,2,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,365,365,0,6,1875094.15,6070420.59,5856690.47,7636289.398571429,3520237.390003587,9340346.393000001,3755234.098952147,227.42857142857142,36588.95238095238,0.004165714285714286,15.420202667695763,14.848737592006058
2019-06-08,3253725.42,2576270.0,2019,6,8,5,159,23,2,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,365,365,0,7,2133387.42,6331260.25,5949391.29,6353861.414285714,973319.4358103242,9210069.658666667,3790589.8020709315,227.93023255813952,35914.13953488372,0.0043472093023255816,15.480751791139589,14.995311488241986
2019-06-09,4254903.93,3456557.9,2019,6,9,6,160,23,2,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,365,365,0,8,1553493.17,6522568.24,6087764.33,6573911.468571429,762911.7591010306,9150140.603333334,3819243.6441904977,224.37209302325581,35795.83720930233,0.004472558139534883,15.577124254546897,15.263582976614266
2019-06-10,4783133.64,3750235.77,2019,6,10,0,161,24,2,2,1.2246467991473532e-16,-1.0,0.0,1.0,365,365,0,9,1605808.62,6628740.01,6889883.95,6538021.338571428,751944.4997443057,9125847.796,3833330.782134202,237.34883720930233,36469.767441860466,0.004553023255813954,15.631356279345324,15.380606671963081
2019-06-11,4164146.71,3288307.35,2019,6,11,1,162,24,2,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,365,365,0,10,1836022.63,9097973.24,9141001.7,7074471.2671428565,1041067.5563350869,9207042.457666667,3805039.456936732,252.06976744186048,35990.232558139534,0.004676279069767442,15.762236882300272,15.242022181190627
2019-06-12,4780123.09,3862755.17,2019,6,12,2,163,24,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,365,365,0,11,2040261.84,10026676.46,9864183.86,7415338.12,1532133.7304073789,9289878.855333334,3794567.925619725,275.6279069767442,36246.11627906977,0.004635581395348838,15.824144579198238,15.379977064381723
2019-06-13,3141446.63,2434324.12,2019,6,13,3,164,24,2,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,365,365,0,12,2636835.06,7940593.56,10058421.18,7516890.335714286,1541311.9313678308,9321935.227999998,3778399.3907743706,241.2093023255814,36389.79069767442,0.004597209302325581,15.747282647738492,14.960194280305794
2019-06-14,3321275.31,2699480.09,2019,6,14,4,165,24,2,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,365,365,0,13,2887343.12,7143718.68,5423957.08,7670218.634285715,1422220.6936116437,9309186.173333334,3785306.4747850825,227.42857142857142,36588.95238095238,0.004165714285714286,15.664225231992067,15.015859697741005
2019-06-15,4401658.94,3526274.43,2019,6,15,5,166,24,2,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,365,365,0,0,2544808.4,7455304.37,7882351.1,7830796.365714286,1304425.3102006475,9205890.082,3792436.0111771915,227.93023255813952,35914.13953488372,0.0043472093023255816,15.724022482433458,15.29749228683508
2019-06-16,3952891.26,3206561.32,2019,6,16,6,167,24,2,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,365,365,0,1,2615767.25,7827068.5,7908073.31,8017153.545714286,1172930.9739325615,9176024.824333334,3799890.1504734512,224.37209302325581,35795.83720930233,0.004472558139534883,15.796906104053024,15.189958086658214
2019-06-17,4164327.54,3246799.45,2019,6,17,0,168,25,2,2,1.2246467991473532e-16,-1.0,0.0,1.0,365,365,0,2,1895310.17,7342525.83,7266335.58,8119122.948571429,1057453.5854655947,9213772.188,3774954.1275754846,237.34883720930233,36469.767441860466,0.004553023255813954,15.915120853994885,15.24206560570061
2019-06-18,5036738.58,4114695.79,2019,6,18,1,169,25,2,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,365,365,0,3,2997880.85,8225238.75,8500049.69,7994446.592857143,970700.0761519081,9223807.032,3771806.689271723,252.06976744186048,35990.232558139534,0.004676279069767442,16.02111163626622,15.432269521981654
2019-06-19,5640058.49,4485935.07,2019,6,19,2,170,25,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,365,365,0,4,2575839.99,10655514.59,10283795.21,8084280.611428572,1193620.921350206,9322280.686666666,3769249.9366257815,275.6279069767442,36246.11627906977,0.004635581395348838,16.06295382193405,15.545405171290954
2019-06-20,4189605.48,3314789.57,2019,6,20,3,171,25,2,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,365,365,0,5,2830509.48,9198620.13,9872888.2,8263998.692857142,1261176.82448211,9333064.877333336,3768389.095429634,241.2093023255814,36389.79069767442,0.004597209302325581,15.944914193048964,15.248117368633254
2019-06-21,3812450.83,3058079.55,2019,6,21,4,172,25,2,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,365,365,0,6,3950305.28,6526283.84,7881916.83,8175793.715714285,1369523.4373282553,9223637.065333333,3801606.259910703,227.42857142857142,36588.95238095238,0.004165714285714286,15.869614722954966,15.153783065063887
2019-06-22,4550924.39,3531072.86,2019,6,22,5,173,25,2,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,365,365,0,7,2446276.92,7602436.11,6886227.09,8196812.535714285,1357700.7637627462,9043796.882333335,3744094.20966066,227.93023255813952,35914.13953488372,0.0043472093023255816,15.831765180086567,15.330841152665316
2019-06-23,3568419.01,3068943.59,2019,6,23,6,174,25,2,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,365,365,0,8,2423079.28,7066545.51,6698524.32,8088166.394285714,1421165.7886321817,8915195.568666667,3743523.199838209,224.37209302325581,35795.83720930233,0.004472558139534883,15.864883361941706,15.08763348156125
2019-06-24,3996277.5,3433419.57,2019,6,24,0,175,26,2,2,1.2246467991473532e-16,-1.0,0.0,1.0,365,365,0,9,2343205.29,7983541.46,6871506.56,8179740.055714286,1385312.2133154143,8953222.418333333,3727505.0444485997,237.34883720930233,36469.767441860466,0.004553023255813954,15.946787630554534,15.200874111016713
2019-06-25,5688790.13,5142260.13,2019,6,25,1,176,26,2,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,365,365,0,10,1582944.12,9250037.34,8247984.99,8326139.854285715,1443836.059979369,9057091.956666667,3689456.8530467325,252.06976744186048,35990.232558139534,0.004676279069767442,16.083677533769258,15.55400832834618
2019-06-26,5662278.62,5280030.26,2019,6,26,2,177,26,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,365,365,0,11,1888197.46,11067229.74,13343751.12,8384956.3042857135,1558383.076954413,9175549.808666667,3695232.978400741,275.6279069767442,36246.11627906977,0.004635581395348838,16.100076565777297,15.549337128810757
2019-06-27,3630711.11,3603596.44,2019,6,27,3,178,26,2,2,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,365,365,0,12,2701416.56,14575854.67,11824115.33,9153132.667142857,2831544.2244291413,9146824.089666666,3647921.4323940217,241.2093023255814,36389.79069767442,0.004597209302325581,16.0459817691441,15.104939360555237
2019-06-28,4670111.28,4617792.03,2019,6,28,4,179,26,2,2,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,365,365,0,13,4103218.35,10343460.86,10173764.85,9698443.67,2599386.273288929,8914444.723,3316666.4438483,227.42857142857142,36588.95238095238,0.004165714285714286,16.09938159998316,15.356693672182608
2019-06-29,7024746.69,6925205.4,2019,6,29,5,180,26,2,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,365,365,0,14,3545279.44,9399552.7,8800553.93,9955174.611428572,2441842.428472819,8639787.450333333,2881915.3858773857,227.93023255813952,35914.13953488372,0.0043472093023255816,16.265205966295117,15.764949856524852
2019-06-30,4945041.75,4627222.46,2019,6,30,6,181,26,2,2,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,365,365,0,14,6520226.98,8465410.55,6426683.62,10155012.474285716,2212511.368935955,8337672.706,2342518.3617394962,224.37209302325581,35795.83720930233,0.004472558139534883,16.35780461687241,15.413896168097638
2019-07-01,4925285.45,4871863.28,2019,7,1,0,182,27,3,2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,365,365,0,0,5342810.18,7335280.55,1386571.93,10062403.772857143,2329048.6793222437,8071906.853,1942547.100950677,174.27083333333334,28006.545454545456,0.004291136363636364,16.366794424335453,15.409892993333505
2019-07-02,4873332.05,4786134.47,2019,7,2,1,183,27,3,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,365,365,0,1,5157535.61,1548331.57,2748779.52,8962160.091428572,3997969.0604206235,7957443.9766666675,2213197.030983667,193.25,28207.68181818182,0.0045295454545454545,16.28995560033478,15.39928866547826
2019-07-03,4886424.07,4756249.61,2019,7,3,2,184,27,3,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,365,365,0,2,4076479.77,2498941.43,2703265.31,7738118.904285715,4523208.284205484,7811409.660333334,2421480.8311872254,214.77551020408163,28647.911111111112,0.004604666666666667,15.960855753752437,15.401971524559759
2019-07-04,1489388.03,1415805.18,2019,7,4,3,185,27,3,2,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,365,365,0,3,3624718.09,3806545.74,4517288.27,6199646.2,3532959.7696881276,7760200.393666667,2490740.5072758063,216.45833333333334,28383.522727272728,0.004387954545454546,15.384353105169144,14.213876546849525
2019-07-05,1841931.9,1789551.81,2019,7,5,4,186,27,3,2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,365,365,0,4,1228388.32,3910669.38,3773827.56,5280675.988571429,3083490.976286015,7635869.09,2588107.4071178287,180.77551020408163,28131.37777777778,0.0045386666666666665,14.99689134194033,14.426326067338007
2019-07-06,1673667.75,1672504.8,2019,7,6,5,187,27,3,2,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,365,365,0,5,1209588.0,2775904.89,4051086.89,4334440.587142857,2584850.171444405,7487408.318,2735739.085845064,151.9375,27904.545454545456,0.004498181818181818,14.97906832451368,14.330528631119916
2019-07-07,2108446.49,2118852.35,2019,7,7,6,188,27,3,2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,365,365,0,6,1515574.79,4305575.04,4008532.54,3740178.3714285716,1850792.162449249,7428580.132999999,2785777.723117816,168.125,28054.545454545456,0.004566363636363637,15.134225237978637,14.561462447898482
2019-07-08,2671803.54,2584413.1,2019,7,8,0,189,28,3,2,-0.4999999999999997,-0.8660254037844388,0.0,1.0,365,365,0,7,1836672.15,4406742.02,4094198.38,3321815.7242857143,1068249.819647275,7364429.525333333,2833665.250455897,174.27083333333334,28006.545454545456,0.004291136363636364,15.35363380926369,14.798264659765389
2019-07-09,2568480.24,2386535.86,2019,7,9,1,190,28,3,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,365,365,0,8,1476050.73,4944810.32,4373623.08,3807026.9742857143,883911.9276817025,7311837.594666666,2864304.411783646,193.25,28207.68181818182,0.0045295454545454545,15.683709273373124,14.75882532498893
2019-07-10,2970737.48,2920183.57,2019,7,10,2,191,28,3,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,365,365,0,9,2536686.97,4751983.65,3978100.94,4128890.1485714284,723934.3642516547,7249279.049333333,2900010.5582302203,214.77551020408163,28647.911111111112,0.004604666666666667,15.817547552777032,14.90432112633612
2019-07-11,3613434.66,3602172.41,2019,7,11,3,192,28,3,2,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,365,365,0,10,2729162.63,6163660.52,5834657.65,4465620.831428572,1031758.8106182971,7151468.625333334,2884953.0379664954,216.45833333333334,28383.522727272728,0.004387954545454546,15.693772785855035,15.100169584094877
2019-07-12,2385921.03,2226726.44,2019,7,12,4,193,28,3,2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,365,365,0,11,2434343.96,4470547.96,5538171.41,4545603.485714286,1002865.0663622081,6966264.341999999,2872324.323917187,180.77551020408163,28131.37777777778,0.0045386666666666665,15.578523131182594,14.685096202983676
